participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus_1,sus_2,sus_3,sus_4,sus_5,sus_6,sus_7,sus_8,sus_9,sus_10,sus_11,sus_aggregate,ueq_1,ueq_2,ueq_3,ueq_4,ueq_5,ueq_6,ueq_7,ueq_8,ueq_aggregate,tlx_1,tlx_2,tlx_3,tlx_4,tlx_5,tlx_6,tlx_aggregate,nfc_1,nfc_2,nfc_3,nfc_4,nfc_5,nfc_6,nfc_aggregate,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_aggregate,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone,I usually double-checked AI-generated answers before relying on them.,The post task reflection shown in this study changed how I understand the task.,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","How, if at all, did the post task reflection changed the way you understand the task?","If you have any further comments about your interaction with the AI, please share them here."
64b53cb9f438ca54a2ca5065,reflection-task,2026-08-16T23:06:12.103197+00:00,True,53,['Woman'],Social Care worker,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,78.0,A,0,83.0,A,1,88.0,D,0,81.0,D,1,71.0,B,0,97.0,B,1,99.0,D,0,57.0,B,1,85.0,A,1,83.0,D,1,83.0,D,0,78.0,7,81.92,4.66,4.0,1.0,4.0,1.0,5.0,2.0,4.0,5.0,1.0,4.0,1.0,87.5,6.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,1.25,20.0,1.0,16.0,16.0,17.0,12.0,13.67,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.38,1,1,1,27,10,3,7,8,3,8,3,2,I made sure to read the reasoning carefully and asked the AI to check on occasion,I don't think it did,
6a0c84116baeec20e6a2daeb,reflection-task,2026-08-16T23:07:57.552016+00:00,True,21,['Man'],Student,Native English speaker,Vocational college degree,Several times a day,D,1,100.0,A,0,100.0,D,0,100.0,D,0,100.0,D,1,100.0,B,0,100.0,B,1,100.0,A,1,67.0,B,1,100.0,A,1,100.0,B,0,100.0,D,0,100.0,6,97.25,-5.5,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,6.0,7.0,7.0,6.0,4.0,5.0,2.0,3.0,1.0,20.0,1.0,15.0,13.0,12.0,13.0,12.33,2.0,2.0,5.0,4.0,4.0,2.0,2.17,5.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,4.38,1,1,1,15,12,6,12,12,3,12,2,2,"After the AI assistant proved its ability to plan and organise and reason, I found no reason not to trust it. So I just sort of let the AI assistant figure it out, read through its reasoning to understand it myself, and went with that.","It didn't very much. I understand that this task is probably more about the AI assistant than my planning skills, which is evident because my planning skills are poor and I still qualified for the study.",
69385c6d6d45913c278c939c,reflection-task,2026-08-16T23:08:30.509081+00:00,True,47,['Woman'],Fraud Advisor,Native English speaker,Vocational college degree,Never,A,0,97.0,C,0,97.0,A,1,82.0,C,0,66.0,D,1,99.0,B,0,99.0,B,1,98.0,D,0,98.0,B,1,91.0,D,0,97.0,D,1,92.0,D,0,96.0,5,92.67,-0.46,3.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,90.0,6.0,7.0,7.0,7.0,4.0,7.0,5.0,5.0,2.0,18.0,7.0,8.0,15.0,13.0,7.0,11.33,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.62,1,1,1,25,12,12,12,12,9,10,3,2,I just looked at the information to hand and reasoned it out. The AI assistant was helpful to some degree.,It didn't.,The study made me appreciate the speed at which AI can accomplish a task.
6a0866997112d0a40ec6f298,reflection-task,2026-08-16T23:17:34.689860+00:00,True,29,['Woman'],Psychologist,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,100.0,B,1,100.0,A,1,100.0,A,1,100.0,A,0,100.0,C,1,100.0,B,1,100.0,A,1,100.0,B,1,100.0,A,1,100.0,D,1,100.0,D,0,100.0,10,100.0,0.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,1.0,4.0,4.0,72.5,6.0,5.0,6.0,6.0,4.0,5.0,3.0,3.0,0.75,17.0,17.0,11.0,20.0,18.0,2.0,14.17,4.0,4.0,3.0,4.0,4.0,4.0,3.5,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.88,1,1,1,40,11,7,8,9,8,5,4,4,"I mapped schedules manually, validated each constraint step-by-step, and verified the AI's Math before deciding.",It prompted me to structure my reasoning clearly and catch subtle timing or logic gaps in the AI's advice.,None.
6a13567c2708fe5a72d06e20,reflection-task,2026-08-16T23:34:28.313342+00:00,True,19,['Man'],Student,Native English speaker,Upper secondary school / High school,A few times a week,D,1,100.0,C,0,34.0,A,1,66.0,D,0,100.0,D,1,100.0,B,0,100.0,B,1,87.0,C,0,41.0,B,1,99.0,D,0,20.0,B,0,96.0,D,0,100.0,5,78.58,20.26,4.0,1.0,5.0,1.0,4.0,2.0,4.0,5.0,3.0,5.0,5.0,75.0,6.0,6.0,6.0,5.0,4.0,5.0,3.0,2.0,0.62,16.0,18.0,19.0,15.0,15.0,13.0,16.0,5.0,4.0,2.0,2.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.62,1,0,1,26,10,7,9,12,8,10,4,4,"I used my own solving strategies in my head, and then used the AI to check my answers. If there was any difference between the 2 I would ask the AI to go into more detail. ","It has made me think that the AI is more trustworthy than originally thought, and that this task was to see how my thoughts would change before and after the task.",
67803b5508f3d995ef13696b,reflection-task,2026-08-16T23:37:10.287443+00:00,True,57,['Woman'],Events Organiser ,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,73.0,D,0,84.0,D,0,97.0,D,0,95.0,D,1,100.0,C,1,96.0,B,1,88.0,A,1,63.0,A,0,92.0,D,0,56.0,D,1,79.0,B,1,58.0,7,81.75,-5.23,2.0,3.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,2.0,1.0,60.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,0.38,18.0,5.0,19.0,10.0,17.0,5.0,12.33,4.0,3.0,2.0,2.0,4.0,4.0,3.83,2.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,2.38,1,1,1,42,8,2,8,8,4,7,3,2,I used a pen and paper to write down things for myself. I sometimes tried to work it out on my own and sometimes with the Ai.,"It got me thinking more about my relationship to the Ai - whether i was using it to think for me, using it to back up my answers or working with it or whether i felt like i was training it.",Sometimes i thought the Ai was hard work - that i couldn't trust it and it made me think that working without the AI might have been quicker. 
6a06492bd18cc8c960c61577,reflection-task,2026-08-16T23:41:58.190097+00:00,True,23,['Woman'],healthcare support worker,Native English speaker,Vocational college degree,A few times a week,D,1,98.0,B,1,75.0,A,1,93.0,B,0,97.0,D,1,100.0,C,1,98.0,B,1,100.0,D,0,81.0,B,1,99.0,A,1,81.0,B,0,97.0,D,0,98.0,8,93.08,-0.25,4.0,2.0,4.0,2.0,4.0,1.0,4.0,5.0,2.0,4.0,2.0,77.5,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,1.62,18.0,17.0,3.0,18.0,20.0,10.0,14.33,3.0,4.0,4.0,3.0,4.0,3.0,3.17,5.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.12,1,1,1,27,12,10,12,10,7,10,5,4,"i carefully read the scenario, broke the info into smaller parts, compared the available options and checked the AI answers against the details before making my final choice",it helped me recognise the importance of checking each condition carefully and not relying on an answer without comparing it with the info given in the scenario,the AI was useful for working through the problems and providing another perspective but always checked the answers in case AI was not always correct
6a163308b7e5d344067653cf,reflection-task,2026-08-16T23:42:46.616489+00:00,True,29,['Woman'],STUDENT,Native English speaker,Upper secondary school / High school,About once a day,B,0,73.0,C,0,100.0,D,0,80.0,B,0,74.0,D,1,100.0,D,0,97.0,B,1,93.0,A,1,93.0,B,1,97.0,D,0,73.0,B,0,63.0,D,0,91.0,4,86.17,14.38,3.0,2.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,65.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,-1.25,20.0,9.0,6.0,18.0,20.0,20.0,15.5,2.0,3.0,4.0,4.0,3.0,2.0,2.33,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.38,1,1,1,32,8,6,10,12,4,10,5,4,the study was really long with lots of information dump which felt mentally taxing after a while and made my answers less than the best i could have possibly given,,
69f7dbef9b0fbd9afdf8cfd0,reflection-task,2026-08-16T23:43:36.809070+00:00,True,37,['Woman'],Marketing Manager,Conversationally fluent,Higher tertiary education degree (Master's level),Several times a day,D,1,97.0,B,1,64.0,A,1,63.0,B,0,72.0,D,1,69.0,B,0,69.0,B,1,75.0,C,0,62.0,B,1,66.0,A,1,69.0,C,0,61.0,D,0,69.0,7,69.67,5.26,5.0,1.0,4.0,2.0,4.0,1.0,4.0,5.0,1.0,5.0,1.0,90.0,6.0,5.0,6.0,7.0,6.0,6.0,7.0,6.0,2.12,18.0,3.0,10.0,13.0,16.0,13.0,12.17,4.0,3.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,4.0,4.0,4.5,1,1,1,14,6,5,3,10,8,10,4,5,"THINKING LOGIC, CHOOSE THE ANSWER QUICKLY FOR THE TIME. CHECK THE ANSWER WITH AI ASSISTANT","SO HARD, AND BIG PRESSURE BECAUSE THE TIME 47 MINUTES IS NOT ENOUGH AT ALL",THE TIME 47 MINUTES IS NOT ENOUGH AT ALL
6a0f4f1cd8a7e2077d91f7b0,reflection-task,2026-08-16T23:46:14.900462+00:00,True,37,['Man'],Product Designer,Conversationally fluent,Higher tertiary education degree (Master's level),Several times a day,D,1,98.0,A,0,100.0,D,0,97.0,B,0,53.0,D,1,100.0,B,0,100.0,B,1,100.0,C,0,100.0,B,1,95.0,A,1,100.0,A,0,99.0,B,1,98.0,6,95.0,7.0,4.0,2.0,3.0,1.0,3.0,1.0,4.0,5.0,2.0,4.0,1.0,77.5,5.0,3.0,7.0,3.0,5.0,6.0,7.0,4.0,1.0,20.0,10.0,15.0,20.0,16.0,18.0,16.5,5.0,5.0,1.0,2.0,5.0,4.0,4.67,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,1,1,1,46,10,7,8,11,4,11,4,5,I asked ai to breakdown the scenario in shor with important points.,"The hardest part, on first few question I was aware then the task got tougher my brain also getting drain lol.",in some question AI took 2 final decision there I got confused again I asked the recheck and gave me the final answer which was satisfying. overall it was smooth a fast.
6a1c909acac501fda8f70a1f,reflection-task,2026-08-16T23:59:01.062789+00:00,True,19,['Man'],Researcher in applied biology,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,99.0,B,1,97.0,D,0,100.0,D,0,98.0,D,1,85.0,B,0,99.0,D,0,99.0,D,0,100.0,B,1,99.0,A,1,99.0,D,1,90.0,B,1,95.0,6,96.67,-5.0,4.0,2.0,3.0,1.0,5.0,2.0,1.0,5.0,2.0,4.0,4.0,65.0,5.0,5.0,2.0,4.0,6.0,4.0,7.0,3.0,0.5,19.0,14.0,8.0,20.0,20.0,15.0,16.0,5.0,4.0,2.0,1.0,5.0,5.0,4.67,4.0,2.0,1.0,1.0,5.0,4.0,5.0,1.0,2.62,0,1,1,27,12,12,5,11,9,10,5,5,I used AI first then double-checked my answer for extreme precision. AI was highly useful for calculation-based questions.,"Yes.. And in fact, at one point, i realized i chose wrong answer which i mentioned later in answer justification.","During problem solving i believe, AI should be used to make possible calculations, combinations and manual labour. However, for making actual decision, human should always have upper hand."
6a0e73f23463fbfd2d3fad26,reflection-task,2026-08-17T00:21:27.168364+00:00,True,28,['Woman'],Support worker,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,98.0,A,0,97.0,D,0,97.0,D,0,99.0,D,1,98.0,D,0,95.0,D,0,84.0,D,0,96.0,D,0,77.0,D,0,45.0,D,1,69.0,A,0,79.0,3,86.17,2.89,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,52.5,1.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,-1.0,19.0,19.0,19.0,18.0,19.0,19.0,18.83,3.0,3.0,3.0,2.0,2.0,4.0,3.17,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,1,1,0,18,12,12,12,12,6,11,5,5,read everything,yes needed more concentration,
59e879752f63d30001c8fb9f,reflection-task,2026-08-17T08:43:33.599773+00:00,True,50,['Man'],Lecturer,Native English speaker,Doctoral degree,A few times a week,D,1,99.0,D,0,97.0,A,1,97.0,C,0,97.0,D,1,97.0,C,1,99.0,B,1,98.0,D,0,97.0,B,1,99.0,D,0,98.0,D,1,99.0,D,0,98.0,7,97.92,0.89,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,2.0,5.0,2.0,80.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0,2.5,17.0,4.0,12.0,17.0,18.0,17.0,14.17,2.0,3.0,2.0,2.0,4.0,4.0,3.5,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.88,1,1,1,27,12,7,12,12,3,7,2,4,I releied on the AI each time,I'm glad it asked me about how stessful it was,
6a01836a5b9dd1d277f9bb9b,reflection-task,2026-08-17T09:12:22.374273+00:00,True,47,['Man'],Supplies manager,Native English speaker,Vocational college degree,About once a week,D,1,59.0,B,1,75.0,A,1,70.0,B,0,63.0,D,1,89.0,B,0,32.0,D,0,46.0,C,0,86.0,B,1,77.0,A,1,64.0,B,0,22.0,D,0,76.0,6,63.25,18.17,5.0,1.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,80.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,17.0,3.0,10.0,14.0,5.0,5.0,9.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.75,0,1,1,35,10,4,6,9,3,3,1,4,i didnt have a strategy ,no,none
6a258e58da162873e87be594,reflection-task,2026-08-17T09:35:54.706736+00:00,True,25,['Woman'],Data Analyst,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,D,1,90.0,C,0,92.0,A,1,92.0,B,0,87.0,D,1,84.0,B,0,65.0,A,0,87.0,C,0,85.0,B,1,67.0,D,0,86.0,B,0,84.0,D,0,90.0,4,84.08,-1.25,3.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,2.0,4.0,1.0,82.5,6.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,1.38,16.0,15.0,4.0,16.0,15.0,15.0,13.5,4.0,4.0,1.0,2.0,4.0,4.0,4.17,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.75,1,1,1,39,8,5,8,8,6,5,4,4,The strategies was basically only asking the model again and again to see if it gives a better result,"I think I read the scenario and consider what I feel is correct but ask the model and when it gives me a suggestion that contradicts what I think, I ask it again",nothing
674c4edddd135ab435debd87,reflection-task,2026-08-17T09:52:47.211911+00:00,True,33,['Man'],Cloud Engineer,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,A,0,99.0,A,0,98.0,A,1,99.0,D,0,91.0,D,1,97.0,B,0,97.0,B,1,91.0,C,0,98.0,B,1,89.0,A,1,99.0,B,0,98.0,D,0,100.0,5,96.33,-2.29,5.0,3.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,5.0,1.0,72.5,7.0,5.0,7.0,7.0,7.0,7.0,6.0,6.0,2.5,20.0,20.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,1.0,4.0,5.0,3.0,4.17,5.0,4.0,5.0,4.0,5.0,2.0,5.0,4.0,4.5,1,1,1,28,12,12,10,12,12,10,2,4,,,
6a0391221d9e1acf4cddf176,reflection-task,2026-08-17T10:19:24.976972+00:00,True,55,['Woman'],Finance,Native English speaker,Upper secondary school / High school,About once a week,A,0,51.0,B,1,83.0,A,1,41.0,B,0,69.0,D,1,99.0,D,0,60.0,B,1,73.0,A,1,20.0,B,1,81.0,D,0,79.0,B,0,85.0,D,0,64.0,6,67.08,-1.83,5.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,4.0,1.0,95.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,2.5,20.0,18.0,9.0,9.0,16.0,4.0,12.67,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.5,1,1,1,41,5,3,5,8,3,8,5,5,I tried to get answer on own first,no,
5f18bd319b35c70d79e46f66,reflection-task,2026-08-17T10:27:54.494026+00:00,True,27,['Man'],self-employed,Native English speaker,Upper secondary school / High school,A few times a week,D,1,94.0,A,0,92.0,D,0,82.0,C,0,78.0,D,1,91.0,B,0,100.0,D,0,93.0,D,0,74.0,B,1,86.0,D,0,81.0,D,1,89.0,B,1,94.0,5,87.83,5.09,4.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,95.0,5.0,6.0,2.0,4.0,3.0,5.0,5.0,3.0,0.12,20.0,1.0,20.0,18.0,8.0,13.0,13.33,1.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.88,1,1,1,20,10,7,9,12,4,12,2,4,,,
65537e14439274fe5036b4d2,reflection-task,2026-08-17T10:31:19.948216+00:00,True,39,['Man'],operations manager,Native English speaker,Higher tertiary education degree (Master's level),About once a day,D,1,87.0,D,0,72.0,D,0,70.0,D,0,75.0,A,0,80.0,B,0,75.0,B,1,68.0,D,0,69.0,B,1,80.0,A,1,69.0,A,0,73.0,B,1,72.0,5,74.17,1.77,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,52.5,4.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,-0.25,9.0,4.0,7.0,11.0,12.0,2.0,7.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.75,1,1,1,23,9,8,9,9,9,9,3,2,I used the AI to support me ,It didnt make a difference to how i saw the task ,no
63d7c110ae88487271c4bfd1,reflection-task,2026-08-17T10:32:57.680396+00:00,True,36,['Man'],Film Programmer,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a week,D,1,78.0,A,0,24.0,D,0,81.0,D,0,84.0,D,1,84.0,C,1,79.0,D,0,61.0,B,0,84.0,C,0,89.0,D,0,86.0,D,1,0.0,D,0,78.0,4,69.0,-13.12,2.0,1.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,2.0,1.0,60.0,6.0,7.0,2.0,6.0,5.0,4.0,4.0,4.0,0.75,17.0,2.0,4.0,12.0,11.0,2.0,8.0,4.0,4.0,1.0,1.0,4.0,4.0,4.33,2.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,2.25,1,1,1,77,12,3,12,8,3,6,5,5,I just kept pushing it to double check and explain itself to me each time.,"Not hugely, but it reminded me that it was prob set up to make some mistakes to see if I was checking.",None
666ead197fa250fa7cffe77a,reflection-task,2026-08-17T10:39:54.555154+00:00,True,47,['Man'],Administrative officer,Native English speaker,Vocational college degree,Several times a day,D,1,100.0,D,0,100.0,D,0,100.0,B,0,100.0,D,1,100.0,B,0,100.0,B,1,100.0,D,0,100.0,B,1,100.0,D,0,100.0,D,1,100.0,D,0,100.0,5,100.0,0.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,4.0,6.0,6.0,6.0,2.25,4.0,1.0,4.0,18.0,2.0,2.0,5.17,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1,1,1,23,12,12,12,12,12,12,4,2,I trusted the Ai fully,it didn't,n/a
6a04a45951d1ba0b33c7a56b,reflection-task,2026-08-17T10:50:17.345827+00:00,True,28,['Man'],Customer Advisor,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,A,0,97.0,C,0,100.0,A,1,100.0,B,0,99.0,D,1,100.0,B,0,99.0,D,0,100.0,D,0,99.0,C,0,98.0,A,1,97.0,A,0,100.0,D,0,100.0,3,99.08,-0.11,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,50.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,2.12,8.0,2.0,3.0,17.0,16.0,3.0,8.17,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,1,1,1,17,12,6,10,10,4,10,4,4,,,
69fcf284ba393d763498206c,reflection-task,2026-08-17T10:52:28.398463+00:00,True,35,['Woman'],Technical Lead,Fully fluent,Lower tertiary education degree (Bachelor's level),About once a day,D,1,61.0,B,1,68.0,B,0,85.0,C,0,77.0,D,1,80.0,A,0,73.0,B,1,49.0,A,1,74.0,B,1,68.0,D,0,27.0,D,1,66.0,D,0,67.0,7,66.25,0.77,2.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,50.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,-0.62,20.0,18.0,5.0,10.0,16.0,18.0,14.5,2.0,2.0,3.0,3.0,3.0,3.0,2.67,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.38,1,1,1,13,11,8,10,11,6,10,4,3,i checked the info provide in the tables and statements,it did not,NA
6a509cf81c38ed4e29884a9c,reflection-task,2026-08-17T11:05:23.168434+00:00,True,32,['Man'],Financial Analyst,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,100.0,A,0,100.0,D,0,99.0,B,0,100.0,D,1,98.0,B,0,100.0,D,0,100.0,D,0,100.0,B,1,90.0,A,1,100.0,D,1,100.0,D,0,100.0,5,98.92,-2.26,5.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,97.5,7.0,7.0,6.0,7.0,4.0,6.0,6.0,7.0,2.25,20.0,20.0,12.0,19.0,17.0,12.0,16.67,3.0,4.0,2.0,1.0,5.0,4.0,4.17,5.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,4.38,1,1,1,22,12,7,11,4,12,11,4,5,,,
69e77eeca0f0281b1d24813f,reflection-task,2026-08-17T11:07:25.623244+00:00,True,63,['Man'],retired,Native English speaker,Upper secondary school / High school,A few times a week,D,1,94.0,D,0,98.0,D,0,90.0,D,0,92.0,A,0,4.0,C,1,4.0,A,0,94.0,D,0,98.0,B,1,96.0,A,1,99.0,B,0,94.0,B,1,91.0,5,79.5,-4.63,5.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,97.5,6.0,6.0,7.0,7.0,4.0,6.0,6.0,6.0,2.0,20.0,12.0,20.0,14.0,18.0,19.0,17.17,1.0,1.0,1.0,4.0,1.0,1.0,1.83,5.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,4.62,1,1,1,24,12,3,12,12,0,12,1,3,trusted the ai fully,left me totally confused if im being honest,ai was amazing
69e7cca9182bc6179eefff1d,reflection-task,2026-08-17T11:09:48.182184+00:00,True,36,['Woman'],Administration/clerical,Native English speaker,Vocational college degree,Several times a day,D,1,100.0,A,0,100.0,A,1,100.0,B,0,100.0,D,1,100.0,B,0,100.0,B,1,100.0,D,0,100.0,B,1,100.0,A,1,100.0,D,1,100.0,D,0,100.0,7,100.0,0.0,2.0,4.0,5.0,1.0,3.0,1.0,4.0,5.0,1.0,5.0,1.0,77.5,7.0,7.0,7.0,5.0,3.0,5.0,3.0,2.0,0.88,20.0,1.0,20.0,15.0,20.0,19.0,15.83,5.0,1.0,1.0,5.0,1.0,2.0,2.5,4.0,2.0,4.0,5.0,2.0,1.0,5.0,4.0,3.88,1,1,1,41,8,2,8,12,3,10,5,3,"I asked aI to double check my findings, always (I always do!) ",no difference. ,"more time is needed to complete the tasks more thouroughly, I was rushed at the end which isnt how I like to complete the studies. This study was meant to take 40mins. I am currently approx 70 mins in and wasnt long enough. "
6a0cbcf2dfec28ecd231ff80,reflection-task,2026-08-17T11:12:22.529377+00:00,True,20,['Man'],"senior manager, IT company",Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,85.0,D,0,71.0,D,0,73.0,C,0,72.0,D,1,77.0,C,1,78.0,D,0,80.0,D,0,84.0,B,1,64.0,A,1,68.0,B,0,70.0,D,0,64.0,5,73.83,0.97,4.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,1.0,4.0,2.0,77.5,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,1.38,16.0,18.0,12.0,15.0,16.0,13.0,15.0,4.0,5.0,1.0,2.0,4.0,5.0,4.5,4.0,5.0,4.0,4.0,5.0,2.0,5.0,4.0,4.38,1,0,1,15,8,9,8,8,8,8,5,1,"no secial strategies, i only analzed the scenerios carefully and checked the statements",no,no comments
66d4407f31981698998d25d8,reflection-task,2026-08-17T11:22:55.391705+00:00,True,38,['Man'],Data Analyst,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,65.0,B,1,45.0,D,0,78.0,D,0,45.0,A,0,84.0,D,0,80.0,D,0,19.0,A,1,47.0,B,1,66.0,C,0,62.0,A,0,74.0,A,0,61.0,4,60.5,-7.12,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,1.0,95.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,2.62,20.0,20.0,9.0,16.0,20.0,10.0,15.83,3.0,3.0,3.0,3.0,4.0,4.0,3.33,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.75,0,1,1,16,12,10,6,5,3,3,5,5,There strategy that i used was that i used AI to break down and get the most important informations that i needed for each question,IT did very well,The AI tool was very helpful only when the prompt covers all the information needed for it to answer the question or give you a proper advice
59269aac7724de000109190f,reflection-task,2026-08-17T11:25:25.857164+00:00,True,35,['Woman'],home maker,Native English speaker,Vocational college degree,About once a day,D,1,77.0,B,1,92.0,D,0,44.0,B,0,90.0,D,1,45.0,D,0,100.0,B,1,97.0,D,0,70.0,B,1,93.0,A,1,88.0,D,1,98.0,D,0,94.0,7,82.33,4.69,2.0,5.0,3.0,4.0,3.0,5.0,2.0,5.0,4.0,2.0,4.0,25.0,5.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,-0.5,19.0,10.0,7.0,15.0,17.0,13.0,13.5,1.0,1.0,5.0,4.0,3.0,1.0,1.5,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.5,1,1,1,106,8,6,8,6,4,6,5,4,asking for detailed answers,not sure,
