participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus_1,sus_2,sus_3,sus_4,sus_5,sus_6,sus_7,sus_8,sus_9,sus_10,sus_11,sus_aggregate,ueq_1,ueq_2,ueq_3,ueq_4,ueq_5,ueq_6,ueq_7,ueq_8,ueq_aggregate,tlx_1,tlx_2,tlx_3,tlx_4,tlx_5,tlx_6,tlx_aggregate,nfc_1,nfc_2,nfc_3,nfc_4,nfc_5,nfc_6,nfc_aggregate,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_aggregate,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone,I usually double-checked AI-generated answers before relying on them.,The step by step reply shown in this study changed how I interacted with the AI.,The multiple alternatives reply helped me evaluate the AI’s answer more carefully.,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?","If you have any further comments about your interaction with the AI, please share them here."
6a0f6dad60f4e6d19724e737,ai,2026-07-21T09:20:47.591253+00:00,True,31,['Man'],Cybersecurity expert,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,C,0,97.0,B,1,64.0,A,1,80.0,A,1,93.0,D,1,98.0,B,0,98.0,D,0,98.0,A,1,98.0,B,1,97.0,A,1,98.0,D,1,98.0,B,1,96.0,9,92.92,-6.33,4.0,2.0,5.0,2.0,4.0,1.0,4.0,5.0,2.0,3.0,1.0,80.0,5.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,-0.12,15.0,4.0,4.0,17.0,15.0,1.0,9.33,3.0,3.0,4.0,5.0,4.0,3.0,2.67,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,1,1,1,20,12,12,12,8,12,8,5,,,"I used my logic, asides following the AI, I also thought about the answers before the AI responded and I only used the AI's response if it was the same with mine. Except ones i wasn't sure about ",,
63d7b16595cb392c4501cc1e,ai,2026-07-21T09:24:21.677288+00:00,True,38,['Woman'],collections manager,Native English speaker,Vocational college degree,About once a day,D,1,100.0,B,1,100.0,B,0,99.0,C,0,98.0,D,1,100.0,B,0,100.0,B,1,99.0,D,0,97.0,B,1,100.0,D,0,100.0,B,0,97.0,D,0,99.0,5,99.08,1.23,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,2.75,4.0,1.0,1.0,20.0,10.0,1.0,6.17,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1,1,1,16,12,1,11,12,0,12,2,,,none i just went off what ai said,,
6a1602689050cce832321f97,ai,2026-07-21T09:29:50.716474+00:00,True,30,['Woman'],Financial manager,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,100.0,C,0,100.0,A,1,100.0,D,0,100.0,D,1,98.0,C,1,100.0,D,0,100.0,A,1,97.0,B,1,98.0,D,0,100.0,B,0,96.0,B,1,99.0,7,99.0,-0.34,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,1.0,1.0,20.0,2.0,2.0,4.67,4.0,4.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1,1,1,18,12,12,12,12,12,12,5,,,"The AI was sufficient and correct, I asked it in every step of the way to get the right answers.",,none
5ee10c33a3011311034f2cb1,ai,2026-07-21T09:33:42.938275+00:00,True,33,['Man'],Customer service manager,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,B,0,100.0,B,1,100.0,C,0,100.0,C,0,100.0,D,1,100.0,B,0,99.0,B,1,100.0,B,0,100.0,B,1,100.0,B,0,99.0,B,0,98.0,B,1,100.0,5,99.67,0.57,1.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,5.0,1.0,4.0,5.0,3.0,6.0,4.0,1.0,2.0,4.0,2.0,2.0,-1.0,3.0,4.0,16.0,1.0,1.0,20.0,7.5,1.0,1.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,2.38,0,1,1,21,12,10,12,3,8,4,5,,,"On a daily basis I feed the data I use into AI to compile answers and help. The userinterface for this ai is really bad however, so I didn't even realise if/when I actually moved onto the next message, as when I'd initially submit my answers, it would display a prompt in read asking me to prompt AI at least once before proceeding, so I thought it hadn't captured the initial response. ",,Tests like this in future need a clear marker identifying to the subject what question number they're on. 
5fbf90f025a567296d943c7e,ai,2026-07-21T09:39:07.579684+00:00,True,43,['Man'],unemployed,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,57.0,C,0,78.0,D,0,11.0,A,1,3.0,D,1,95.0,B,0,22.0,D,0,88.0,B,0,11.0,B,1,75.0,D,0,94.0,B,0,92.0,D,0,90.0,4,59.67,-3.25,2.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,47.5,5.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,0.38,19.0,3.0,6.0,8.0,19.0,17.0,12.0,1.0,1.0,4.0,4.0,1.0,1.0,1.33,2.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,2.25,1,1,1,36,10,4,10,8,0,6,5,,,"I tried to read the scenario carefully to try and understand it, I really needed the AI's help. I tried to read the AI's responses and compare it from what I understood from the text. I also asked the AI to double check  until I was fairly confident that the AI was giving the correct answers. If there was any confusion on the part of the AI I asked why so I could understand the thinking behind it.",,I feel the AI needed to be asked several times before it gave the correct answer sometimes so as I went through the tasks when I realised this I did a lot more double checking as I went along as I felt the AI was less reliable than I first thought. I therefore asked clarifying questions so I could understand the answers to increase my confidence.
6054cdc28222dc1ca6f58d8c,ai,2026-07-21T09:47:33.035772+00:00,True,37,['Woman'],Carer,Native English speaker,Upper secondary school / High school,A few times a week,D,1,69.0,B,1,82.0,A,1,89.0,C,0,85.0,D,1,33.0,B,0,77.0,B,1,61.0,D,0,93.0,B,1,84.0,D,0,58.0,D,1,55.0,B,1,86.0,8,72.67,-8.38,5.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,2.0,5.0,3.0,90.0,6.0,5.0,7.0,7.0,5.0,7.0,6.0,6.0,2.12,15.0,15.0,5.0,16.0,15.0,13.0,13.17,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.38,1,1,1,28,10,7,12,8,5,5,5,,,"I tried to answer it myself, think what do I think the answer is then put it in AI and see if my answer was the same or different, if I agree with AI why or process to get to the answer.",,I found it very smooth to us the AI
6a0c810fde5e00323faefdfb,ai,2026-07-21T09:50:01.323341+00:00,True,41,['Man'],Composer,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,77.0,C,0,84.0,A,1,86.0,D,0,82.0,D,1,97.0,B,0,97.0,D,0,96.0,C,0,84.0,B,1,92.0,A,1,49.0,B,0,85.0,D,0,90.0,5,84.92,-8.09,3.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,92.5,7.0,7.0,7.0,7.0,4.0,4.0,3.0,2.0,1.12,15.0,1.0,4.0,17.0,11.0,8.0,9.33,4.0,4.0,1.0,2.0,5.0,4.0,4.33,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.25,1,1,1,14,12,3,12,12,3,10,4,,,"Organisational tasks such as this are really tough for me. My brain does not work that way. I relied heavily on the AI for that reason, but I did attempt to check its reasoning whenever possible.",,
66bc9847760de03da07d1f28,ai,2026-07-21T09:55:05.176539+00:00,True,30,['Non-binary'],Sales assistant,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,82.0,B,1,87.0,A,1,87.0,A,1,90.0,D,1,82.0,B,0,90.0,B,1,84.0,A,1,86.0,B,1,85.0,B,0,84.0,D,1,85.0,D,0,88.0,9,85.83,-2.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,5.0,4.0,4.0,2.0,67.5,5.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,1.0,8.0,2.0,5.0,9.0,3.0,2.0,4.83,3.0,3.0,2.0,4.0,3.0,4.0,3.17,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.38,1,1,1,16,10,10,6,10,6,10,3,,,,,
6a11a434b06823950a4448a5,ai,2026-07-21T09:56:28.943253+00:00,True,25,['Man'],IT specialist,Native English speaker,Vocational college degree,Several times a day,D,1,84.0,B,1,78.0,D,0,81.0,B,0,88.0,D,1,83.0,C,1,71.0,D,0,59.0,D,0,76.0,B,1,74.0,D,0,62.0,B,0,55.0,D,0,84.0,5,74.58,5.86,4.0,2.0,4.0,1.0,4.0,3.0,5.0,5.0,2.0,2.0,2.0,72.5,5.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,1.0,10.0,11.0,9.0,12.0,10.0,12.0,10.67,4.0,4.0,1.0,1.0,5.0,5.0,4.67,4.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,3.38,1,0,1,43,10,7,8,8,5,8,5,,,"I tried to ensure the AI fully understood the scenario accurately first, then I asked it to give me the answer and cross check multiple times till the answer and logic is consistent.",,None right now.
6a2181d1f0ad377a924abd5d,ai,2026-07-21T10:06:46.363451+00:00,True,27,['Man'],Self-employed,Native English speaker,Upper secondary school / High school,About once a day,D,1,89.0,B,1,91.0,D,0,90.0,D,0,70.0,D,1,96.0,B,0,90.0,B,1,90.0,A,1,92.0,C,0,89.0,A,1,88.0,D,1,92.0,A,0,69.0,7,87.17,9.54,3.0,1.0,4.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,90.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,5.0,1.75,7.0,1.0,4.0,14.0,4.0,7.0,6.17,4.0,3.0,3.0,2.0,5.0,4.0,3.83,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.75,1,1,1,16,11,8,11,11,7,11,3,,,"I only checked a couple AI answers, before putting more faith into it. I had to switch up the prompts during the 'only for this question' questions since they messed with the AI's understanding. ",,
6a21935e44fa7ca6cd47ffd1,ai,2026-07-21T10:08:06.587011+00:00,True,31,['Woman'],Recruitment Officer,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,58.0,D,0,58.0,D,0,41.0,B,0,52.0,D,1,58.0,B,0,62.0,D,0,70.0,A,1,24.0,B,1,48.0,A,1,47.0,D,1,47.0,A,0,49.0,6,51.17,-8.33,3.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,2.0,3.0,2.0,60.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,0.62,4.0,1.0,7.0,11.0,3.0,9.0,5.83,3.0,3.0,2.0,3.0,4.0,4.0,3.5,4.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,3.62,1,1,1,18,12,8,12,7,4,8,4,,,"Asking the AI the questions, then taking the time it went through to look at the information and then cross check it's reasoning.",,N/A
6346d9fda71cffd6c403c4a2,ai,2026-07-21T10:08:16.561309+00:00,True,29,['Man'],Unemployed,Conversationally fluent,Higher tertiary education degree (Master's level),Several times a day,D,1,44.0,A,0,43.0,A,1,63.0,B,0,76.0,D,1,91.0,B,0,39.0,B,1,65.0,C,0,60.0,B,1,81.0,D,0,40.0,D,1,71.0,B,1,37.0,7,59.17,12.97,4.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,72.5,7.0,5.0,5.0,3.0,3.0,6.0,5.0,4.0,0.75,9.0,5.0,9.0,7.0,9.0,6.0,7.5,2.0,4.0,2.0,2.0,2.0,4.0,3.33,4.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,3.88,1,1,1,15,8,4,7,9,6,10,2,,,"I read the questions and tried to look out for clues on how to answer them while reading the scenarios afterwards, and it helped. ",,none
60a6e4db0fb2c1d91fc00724,ai,2026-07-21T10:08:36.754659+00:00,True,40,['Woman'],Finishing Operator- Print Unit/ Education exam board,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,80.0,B,1,89.0,D,0,95.0,B,0,95.0,A,0,93.0,D,0,89.0,D,0,92.0,A,1,95.0,B,1,94.0,A,1,92.0,D,1,95.0,A,0,94.0,6,91.92,-2.17,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,2.0,97.5,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,2.62,3.0,2.0,8.0,19.0,11.0,1.0,7.33,3.0,3.0,2.0,2.0,4.0,3.0,3.5,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.38,0,1,1,17,9,7,10,11,4,11,3,,,reading through the A'I'S conclusion.,,
66cdeb8a1b24ca4b3267616c,ai,2026-07-21T10:11:27.461125+00:00,True,30,['Woman'],Retail worker,Native English speaker,Upper secondary school / High school,A few times a week,D,1,40.0,B,1,89.0,A,1,73.0,D,0,87.0,D,1,100.0,D,0,24.0,D,0,100.0,B,0,58.0,B,1,84.0,C,0,79.0,C,0,96.0,B,1,99.0,6,77.42,6.83,5.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,55.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,2.25,11.0,10.0,10.0,8.0,9.0,11.0,9.83,2.0,3.0,4.0,4.0,5.0,2.0,2.67,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,3.62,1,1,0,24,9,5,12,10,5,11,4,,,I just worked soley with AI to get the awnsers  i needed. ,,
668a563a0991d87c8cc08069,ai,2026-07-21T10:16:33.797175+00:00,True,45,['Woman'],IT support,Native English speaker,Vocational college degree,A few times a week,D,1,76.0,A,0,64.0,D,0,100.0,C,0,98.0,D,1,99.0,B,0,91.0,A,0,57.0,D,0,71.0,B,1,70.0,A,1,89.0,D,1,66.0,D,0,65.0,5,78.83,2.0,3.0,2.0,4.0,1.0,4.0,2.0,5.0,5.0,1.0,5.0,1.0,85.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,1.75,20.0,2.0,6.0,18.0,3.0,1.0,8.33,2.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.12,1,1,1,25,12,9,10,12,2,12,4,,,"i read through the scenario first, ""trying"" to make sense of it LOL.  Then I read the questions one by one and after inputting them into AI for an answer, I referred back to the scenario to try and check if the information AI gave was correct.  Some situations were so complex I wasn't fully able to follow along, and that's why on some questions I wasn't 100% sure if the answer we gave was correct.",,
637e1c5a4cf3a6a0f0acd67c,ai,2026-07-21T10:18:34.834833+00:00,True,35,['Man'],Housing Manager,Native English speaker,Vocational college degree,About once a day,D,1,90.0,B,1,92.0,D,0,89.0,D,0,90.0,D,1,94.0,B,0,93.0,B,1,93.0,D,0,93.0,B,1,90.0,A,1,91.0,D,1,93.0,D,0,92.0,7,91.67,0.46,4.0,1.0,5.0,2.0,4.0,1.0,5.0,5.0,1.0,4.0,1.0,90.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0,5.0,1.75,2.0,2.0,2.0,19.0,2.0,10.0,6.17,3.0,4.0,2.0,2.0,4.0,4.0,3.83,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.75,1,1,1,26,12,12,12,12,2,12,1,,,I relied heavily on the AI and did not check it's answers.,,
69f48670cedd5791181362cb,ai,2026-07-21T10:22:39.892597+00:00,True,41,['Man'],Full Time Carer,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,89.0,B,1,96.0,A,1,93.0,A,1,86.0,D,1,88.0,B,0,96.0,D,0,96.0,A,1,89.0,B,1,100.0,D,0,87.0,D,1,99.0,A,0,90.0,7,92.42,1.4,2.0,4.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,3.0,32.5,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,0.12,16.0,8.0,10.0,16.0,16.0,14.0,13.33,4.0,4.0,2.0,3.0,4.0,4.0,3.83,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.38,1,1,1,21,9,7,9,5,9,5,4,,,"I used the AI's reasoning to double check over the answers,, and realised more often than not they had either misunderstood the question or calculated wrong somewhere, so it was only really with my workings out that I realised that most seemed incorrect.",,
676ed6c97f59dba5a786886d,ai,2026-07-21T10:23:54.715906+00:00,True,43,['Man'],Designer,Native English speaker,Higher tertiary education degree (Master's level),About once a day,D,1,60.0,A,0,54.0,A,1,97.0,D,0,16.0,A,0,87.0,D,0,93.0,B,1,96.0,C,0,79.0,B,1,85.0,A,1,75.0,A,0,78.0,B,1,92.0,6,76.0,16.33,3.0,4.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,52.5,6.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,-0.38,19.0,2.0,15.0,13.0,18.0,4.0,11.83,2.0,3.0,2.0,2.0,4.0,2.0,3.17,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,2.38,1,1,1,22,11,7,10,6,4,6,4,,,I checked the scenarios to understand the context and then prompted the AI to help me in making up my mind. the scenarios were complex with a lot of information so I had to rely on the AI  to a great extent.  To improve my performance I asked for the AI's confidence level in the result before double checking. If the confidence was too low I would change my answer accordingly.,,"The Ai sounded more confident than it should! When asked for its confidence in the answer the answers were often very low. However, do to the amount of information processing needed to understand the scenario and the questions, I had to rely on it but adapt my answers where there were unknown."
669677d986a5a20026bbf20e,ai,2026-07-21T10:24:28.033092+00:00,True,60,['Woman'],retired teacher,Native English speaker,Higher tertiary education degree (Master's level),A few times a month,A,0,78.0,D,0,74.0,B,0,78.0,D,0,52.0,D,1,91.0,D,0,66.0,D,0,81.0,D,0,78.0,C,0,61.0,A,1,93.0,A,0,68.0,D,0,28.0,2,70.67,25.6,1.0,5.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,1.0,3.0,27.5,6.0,3.0,5.0,2.0,4.0,5.0,4.0,3.0,0.0,19.0,8.0,16.0,3.0,12.0,19.0,12.83,3.0,4.0,2.0,2.0,4.0,4.0,3.83,1.0,2.0,2.0,1.0,4.0,5.0,4.0,1.0,2.0,1,1,1,29,10,2,10,6,2,6,3,,,I tried to refer back tot he source material and question the AI to check its reasoning and challenge,,I wasn't sure I could trust it but yet I wanted to trust it.
69ea247da4f33d963f6377bd,ai,2026-07-21T10:32:16.638994+00:00,True,62,['Man'],Solutions Architect,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,A,0,89.0,A,0,92.0,A,1,87.0,D,0,64.0,D,1,94.0,C,1,91.0,C,0,98.0,C,0,95.0,B,1,85.0,A,1,92.0,B,0,93.0,B,1,94.0,6,89.5,2.0,4.0,1.0,4.0,3.0,5.0,2.0,4.0,5.0,2.0,4.0,3.0,75.0,7.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,2.0,17.0,10.0,7.0,12.0,14.0,2.0,10.33,4.0,4.0,2.0,2.0,5.0,4.0,4.17,5.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,1,1,1,23,8,6,10,8,4,10,4,,,I reviewed the final suggestions provided by AI and looked to verify the results by reviewing the source information.,,
68493ffd97ee0ae8c1f6683e,ai,2026-07-21T10:33:54.378488+00:00,True,30,['Man'],Financial adviser,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,90.0,B,1,69.0,A,1,81.0,A,1,56.0,D,1,96.0,B,0,51.0,B,1,69.0,A,1,63.0,B,1,51.0,A,1,69.0,B,0,75.0,B,1,70.0,10,70.0,8.4,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,2.75,6.0,4.0,3.0,16.0,18.0,2.0,8.17,3.0,3.0,2.0,2.0,4.0,4.0,3.67,4.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,4.38,1,1,1,14,11,7,10,8,4,7,4,,,Try to understand and validate AI answers from my reasoning,,None
6a1f03c7db3ac189886daa83,ai,2026-07-21T10:43:18.364345+00:00,True,30,['Man'],director,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,A,0,83.0,C,0,89.0,A,1,93.0,B,0,94.0,D,1,89.0,B,0,96.0,B,1,86.0,B,0,96.0,B,1,95.0,D,0,94.0,B,0,88.0,D,0,95.0,4,91.5,-1.12,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,1.0,6.0,19.0,8.0,1.0,6.33,5.0,5.0,5.0,1.0,5.0,5.0,4.33,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,3.88,1,0,1,26,12,10,8,12,10,7,3,,,i copied and paste the question to the AI bot provided,,
69ffbea27516957e550655d3,ai,2026-07-21T10:43:31.073197+00:00,True,33,['Man'],Public Relations,Native English speaker,Vocational college degree,About once a day,D,1,72.0,D,0,97.0,D,0,96.0,D,0,89.0,D,1,100.0,B,0,86.0,B,1,85.0,A,1,88.0,B,1,79.0,D,0,92.0,D,1,82.0,B,1,62.0,7,85.67,-10.86,4.0,1.0,5.0,1.0,4.0,2.0,5.0,5.0,1.0,4.0,1.0,90.0,6.0,6.0,7.0,7.0,4.0,4.0,5.0,5.0,1.5,17.0,1.0,3.0,15.0,15.0,5.0,9.33,2.0,3.0,3.0,3.0,4.0,2.0,2.83,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.5,1,1,1,45,9,6,8,9,3,8,3,,,"Although it was a lot of information to take in, I did try and pull out key parts of the scenario and clarify with the AI at times to see if the answer was actually correct. I did mostly rely on the AI to solve these issues though. ",,
69fb31c7fd922d9f38394582,ai,2026-07-21T10:46:00.555223+00:00,True,49,['Woman'],accounts manager ,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,A,0,92.0,A,0,95.0,A,1,94.0,A,1,96.0,D,1,94.0,C,1,91.0,B,1,87.0,A,1,94.0,C,0,93.0,A,1,95.0,D,1,91.0,D,0,91.0,8,92.75,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,52.5,7.0,7.0,1.0,1.0,3.0,3.0,6.0,6.0,0.25,14.0,10.0,14.0,8.0,15.0,15.0,12.67,4.0,4.0,4.0,4.0,4.0,3.0,3.17,5.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,4.25,1,1,1,43,8,5,12,10,4,12,4,,,I used the ai tool to add prompts to get the answers i needed and by copying and pasting i got the actually detais i needed to answer the queastions ,,they were very detailed anc comrehensive deep dive into all 
66718bbb61a1ad0225968d18,ai,2026-07-21T10:46:13.864997+00:00,True,27,['Woman'],Copywriter and Content Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,37.0,C,0,71.0,A,1,23.0,D,0,82.0,D,1,90.0,A,0,52.0,B,1,80.0,D,0,82.0,C,0,58.0,A,1,68.0,D,1,65.0,B,1,89.0,7,66.42,-4.43,3.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,60.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,16.0,7.0,2.0,16.0,17.0,7.0,10.83,2.0,4.0,1.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0,1,1,20,8,6,6,8,7,6,4,,,"I liked the idea of setting out the scenario to the AI bot first, for their familiarity, after reading it myself. Then I would propose the two statements to it section by section and ask for the rationale behind the choices if it was not what I thought. ",,"The thinking stages were interesting to see how it was working it out, but i would make the text a little bigger so it's easier to read and follow along. "
6a2688815956a47ca8d505ca,ai,2026-07-21T10:52:04.916180+00:00,True,38,['Woman'],Creative Director,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a week,A,0,75.0,D,0,77.0,A,1,81.0,B,0,79.0,D,1,77.0,B,0,80.0,B,1,66.0,A,1,87.0,B,1,78.0,D,0,81.0,D,1,83.0,D,0,82.0,6,78.83,-0.33,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,2.0,16.0,2.0,17.0,12.0,5.0,1.0,8.83,5.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,3.88,1,1,1,14,12,8,12,12,6,12,3,,,I was erasing the old scenarious when beginning to work on the new ones so there is not information pollution--as if starting a new chat for each scenario.,,I am very curious to see their answers checked and participating in more tests like these again. Thank you for the opportunity! :+)
60da18693053b2c1d420085f,ai,2026-07-21T10:55:59.907698+00:00,True,33,['Woman'],Senior Customer Service Advisor ,Native English speaker,Vocational college degree,A few times a week,B,0,39.0,D,0,28.0,D,0,93.0,B,0,29.0,A,0,93.0,B,0,77.0,A,0,44.0,C,0,91.0,B,1,75.0,D,0,84.0,D,1,76.0,C,0,47.0,2,64.67,13.0,3.0,1.0,5.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,3.0,82.5,6.0,5.0,7.0,7.0,4.0,4.0,2.0,2.0,0.62,17.0,2.0,2.0,17.0,10.0,3.0,8.5,4.0,3.0,2.0,1.0,5.0,4.0,4.17,3.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,2.38,1,1,1,22,8,6,7,7,6,8,2,,,I didn't use any strategies,,
6a142cdec2bab559d61afe46,ai,2026-07-21T10:57:25.958798+00:00,True,36,['Man'],Consultant,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,100.0,A,0,100.0,A,1,86.0,A,1,100.0,D,1,100.0,C,1,87.0,B,1,97.0,D,0,92.0,B,1,95.0,A,1,88.0,D,1,87.0,B,1,100.0,10,94.33,-2.0,4.0,1.0,5.0,2.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,80.0,6.0,6.0,6.0,7.0,4.0,4.0,5.0,5.0,1.38,13.0,8.0,4.0,14.0,13.0,2.0,9.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,4.38,1,1,1,16,10,7,9,11,9,10,4,,,ASked to double check their working if i didnt agree and checked their reasonining,,
